Date,Open,High,Low,Close,Adj Close,Volume
2013-04-15 00:00:00-04:00,19.66841888,19.94494438,19.44494438,19.56781769,19.56781769,98025876
2013-04-16 00:00:00-04:00,19.68443489,19.91991997,19.61761856,19.85410309,19.85410309,69610320
2013-04-17 00:00:00-04:00,19.68843842,19.79079056,19.47197151,19.58358383,19.58358383,81398520
2013-04-18 00:00:00-04:00,19.65340233,19.66466522,19.05055046,19.1669178,19.1669178,132767100
2013-04-19 00:00:00-04:00,19.24824715,20.1061058,19.17567635,20.0167675,20.0167675,231895872
2013-04-22 00:00:00-04:00,20.03503418,20.11911964,19.39439392,20.02277374,20.02277374,115220664
2013-04-23 00:00:00-04:00,20.04504585,20.40790749,20.02902985,20.21771812,20.21771812,91600308
2013-04-24 00:00:00-04:00,20.22297287,20.47047043,20.22022057,20.35660744,20.35660744,73090836
2013-04-25 00:00:00-04:00,20.4266777,20.43218231,20.21096039,20.24774742,20.24774742,79608312
2013-04-26 00:00:00-04:00,20.2102108,20.2137146,19.93443489,20.05555534,20.05555534,99408492
2013-04-29 00:00:00-04:00,20.10135078,20.58808708,20.09509468,20.49699783,20.49699783,91939968
2013-04-30 00:00:00-04:00,20.49549484,20.71171188,20.46246147,20.63488579,20.63488579,92175732
2013-05-01 00:00:00-04:00,20.60210228,20.63863945,20.4294281,20.53128052,20.53128052,58141800
2013-05-02 00:00:00-04:00,20.52302361,20.88463593,20.49674606,20.76101112,20.76101112,80651268
2013-05-03 00:00:00-04:00,20.94494438,21.19119072,20.92092133,21.16416359,21.16416359,100403496
2013-05-06 00:00:00-04:00,21.22772789,21.56781769,21.22772789,21.56031036,21.56031036,85566348
2013-05-07 00:00:00-04:00,21.59684753,21.61836815,21.28803825,21.45220184,21.45220184,78281640
2013-05-08 00:00:00-04:00,21.44644547,21.86886978,21.34409332,21.86261368,21.86261368,98633268
2013-05-09 00:00:00-04:00,21.79279327,22.01351357,21.72747612,21.80880928,21.80880928,87935976
2013-05-10 00:00:00-04:00,21.90465546,22.03553581,21.82582664,22.02777863,22.02777863,75832092
2013-05-13 00:00:00-04:00,21.99424362,22.08383369,21.85635567,21.9602108,21.9602108,57882060
2013-05-14 00:00:00-04:00,21.9594593,22.2394886,21.9504509,22.1996994,22.1996994,63108828
2013-05-15 00:00:00-04:00,22.4099102,22.93243217,22.37287331,22.92016983,22.92016983,159276564
2013-05-16 00:00:00-04:00,22.99799728,23.02252388,22.57282257,22.61936951,22.61936951,128255616
2013-05-17 00:00:00-04:00,22.77327347,22.86010933,22.53553581,22.75225258,22.75225258,111568320
2013-05-20 00:00:00-04:00,22.64764786,23.03803825,22.64764786,22.73598671,22.73598671,90817092
2013-05-21 00:00:00-04:00,22.72322273,22.81431389,22.46271324,22.6969471,22.6969471,79240680
2013-05-22 00:00:00-04:00,22.58658791,22.75550652,22.19419479,22.25775719,22.25775719,102321576
2013-05-23 00:00:00-04:00,21.9469471,22.27127075,21.87187195,22.09184265,22.09184265,90912996
2013-05-24 00:00:00-04:00,21.90340233,21.99249268,21.79704666,21.85485458,21.85485458,91780128
2013-05-28 00:00:00-04:00,22.1096096,22.32582664,22.03203201,22.0538044,22.0538044,90209700
2013-05-29 00:00:00-04:00,21.91466522,21.97172165,21.62887955,21.72947884,21.72947884,80455464
2013-05-30 00:00:00-04:00,21.76976967,21.99449348,21.68193245,21.79079056,21.79079056,84743172
2013-05-31 00:00:00-04:00,21.72472572,21.9469471,21.70970917,21.80230141,21.80230141,78697224
2013-06-03 00:00:00-04:00,21.84684753,21.87112045,21.39689636,21.71246147,21.71246147,98928972
2013-06-04 00:00:00-04:00,21.71796799,21.78653717,21.37312317,21.49899864,21.49899864,74669256
2013-06-05 00:00:00-04:00,21.58433342,21.75800705,21.4496994,21.51401329,21.51401329,84187728
2013-06-06 00:00:00-04:00,21.62912941,21.67992973,21.20170212,21.63763809,21.63763809,103060836
2013-06-07 00:00:00-04:00,21.78228188,22.02202225,21.65465546,22.01526451,22.01526451,106877016
2013-06-10 00:00:00-04:00,22.07457542,22.29729652,22.02427483,22.27777863,22.27777863,93418488
2013-06-11 00:00:00-04:00,22.12137032,22.19719696,22.01000977,22.01726723,22.01726723,70233696
2013-06-12 00:00:00-04:00,22.15865898,22.17217255,21.76301384,21.82132149,21.82132149,88103808
2013-06-13 00:00:00-04:00,21.74624634,22.01351357,21.65915871,21.9469471,21.9469471,82713204
2013-06-14 00:00:00-04:00,22.02452469,22.13964081,21.87512589,21.89789772,21.89789772,89710200
2013-06-17 00:00:00-04:00,22.0027523,22.25800705,21.97897911,22.17842865,22.17842865,85766148
2013-06-18 00:00:00-04:00,22.23848724,22.54754829,22.23098183,22.53803825,22.53803825,86589324
2013-06-19 00:00:00-04:00,22.55680656,22.79379463,22.45996094,22.53953934,22.53953934,116519364
2013-06-20 00:00:00-04:00,22.37212181,22.54754829,22.10485458,22.14064026,22.14064026,134745120
2013-06-21 00:00:00-04:00,22.23073006,22.26926994,21.84859848,22.04529572,22.04529572,159132708
2013-06-24 00:00:00-04:00,21.81881905,21.92992973,21.60285378,21.76651764,21.76651764,120555324
2013-06-25 00:00:00-04:00,21.95345306,22.01401329,21.63438416,21.6766777,21.6766777,102025872
2013-06-26 00:00:00-04:00,21.86561584,21.97197151,21.78603554,21.8631134,21.8631134,73182744
2013-06-27 00:00:00-04:00,21.99199295,22.13938904,21.93818855,21.94869995,21.94869995,76982940
2013-06-28 00:00:00-04:00,21.89439392,22.06806755,21.87662697,22.03128052,22.03128052,93878028
2013-07-01 00:00:00-04:00,22.18343353,22.32432365,22.14714622,22.21921921,22.21921921,68923008
2013-07-02 00:00:00-04:00,22.27727699,22.29729652,21.95370483,22.07983017,22.07983017,75584340
2013-07-03 00:00:00-04:00,22.01951981,22.25150108,21.98448372,22.18293381,22.18293381,41838120
2013-07-05 00:00:00-04:00,22.27252388,22.40765762,22.20570564,22.3596096,22.3596096,68007924
2013-07-08 00:00:00-04:00,22.5027523,22.6794281,22.44944954,22.64990044,22.64990044,78701220
2013-07-09 00:00:00-04:00,22.79779816,22.84659767,22.47197151,22.6536541,22.6536541,79096824
2013-07-10 00:00:00-04:00,22.60885811,22.80130005,22.53203201,22.67242241,22.67242241,68267664
2013-07-11 00:00:00-04:00,22.84784889,23.043293,22.73573685,23.02902985,23.02902985,103264632
2013-07-12 00:00:00-04:00,23.02302361,23.09809875,22.90390396,23.09809875,23.09809875,102625272
2013-07-15 00:00:00-04:00,23.13063049,23.22322273,22.93193245,23.1403904,23.1403904,78341580
2013-07-16 00:00:00-04:00,23.20145035,23.22247124,22.87037086,23.0132637,23.0132637,79240680
2013-07-17 00:00:00-04:00,23.04804802,23.19469452,22.93042946,22.9867363,22.9867363,60183756
2013-07-18 00:00:00-04:00,22.99774742,23.02302361,22.60235214,22.7897892,22.7897892,145234620
2013-07-19 00:00:00-04:00,22.18743706,22.5963459,21.91216278,22.43743706,22.43743706,294077628
2013-07-22 00:00:00-04:00,22.57257271,22.83959007,22.44744682,22.79029083,22.79029083,116011872
2013-07-23 00:00:00-04:00,22.79029083,22.84784889,22.51176262,22.61761856,22.61761856,81746172
2013-07-24 00:00:00-04:00,22.70420456,22.78027916,22.54003906,22.59509468,22.59509468,83056860
2013-07-25 00:00:00-04:00,22.36911964,22.44369316,22.17417336,22.21471405,22.21471405,119923956
2013-07-26 00:00:00-04:00,22.1969471,22.27202225,22.07207108,22.15590668,22.15590668,71036892
2013-07-29 00:00:00-04:00,22.14464569,22.39289284,22.04429436,22.07882881,22.07882881,75600324
2013-07-30 00:00:00-04:00,22.15865898,22.41266251,22.04379463,22.29529572,22.29529572,70153776
2013-07-31 00:00:00-04:00,22.3470974,22.43518448,22.1766777,22.21596527,22.21596527,86853060
2013-08-01 00:00:00-04:00,22.39739609,22.63638687,22.39739609,22.62812805,22.62812805,85450464
2013-08-02 00:00:00-04:00,22.60860825,22.69769859,22.54304314,22.68693733,22.68693733,68487444
2013-08-05 00:00:00-04:00,22.65740776,22.6606617,22.50250244,22.64764786,22.64764786,52335612
2013-08-06 00:00:00-04:00,22.63989067,22.76551628,22.41566658,22.43668747,22.43668747,60183756
2013-08-07 00:00:00-04:00,22.39839745,22.48373413,22.24949837,22.28853989,22.28853989,55112832
2013-08-08 00:00:00-04:00,22.40966034,22.41841888,22.15440369,22.33883858,22.33883858,59460480
2013-08-09 00:00:00-04:00,22.2862854,22.41040993,22.27227211,22.28253365,22.28253365,52895052
2013-08-12 00:00:00-04:00,22.19469452,22.19719696,22.06331253,22.1599102,22.1599102,55024920
2013-08-13 00:00:00-04:00,22.19294357,22.23473549,21.92692757,22.05330276,22.05330276,56735208
2013-08-14 00:00:00-04:00,21.98123169,22.02777863,21.70070076,21.76701736,21.76701736,83204712
2013-08-15 00:00:00-04:00,21.63263321,21.64464569,21.47147179,21.51301384,21.51301384,74693232
2013-08-16 00:00:00-04:00,21.55355453,21.58258247,21.43493462,21.44419479,21.44419479,66936996
2013-08-19 00:00:00-04:00,21.46421432,21.82182121,21.45770836,21.66291237,21.66291237,72363564
2013-08-20 00:00:00-04:00,21.73048019,21.82457542,21.61010933,21.6571579,21.6571579,49270680
2013-08-21 00:00:00-04:00,21.78803825,21.94469452,21.68418312,21.75500488,21.75500488,70221708
2013-08-22 00:00:00-04:00,21.8393383,21.89064026,21.77802849,21.86461449,21.86461449,34761204
2013-08-23 00:00:00-04:00,21.96771812,21.97197151,21.76551628,21.77702713,21.77702713,43040916
2013-08-26 00:00:00-04:00,21.77177238,21.89439392,21.67292213,21.68143082,21.68143082,42057900
2013-08-27 00:00:00-04:00,21.51201248,21.61486435,21.21871948,21.27502441,21.27502441,69294636
2013-08-28 00:00:00-04:00,21.27752876,21.40665627,21.21546555,21.23498535,21.23498535,53142804
2013-08-29 00:00:00-04:00,21.24799728,21.53103065,21.23598671,21.4071579,21.4071579,59080860
2013-08-30 00:00:00-04:00,21.41541481,21.47247124,21.16016006,21.19369316,21.19369316,74389536
2013-09-03 00:00:00-04:00,21.38038063,21.67642593,21.37011909,21.53103065,21.53103065,81822096
2013-09-04 00:00:00-04:00,21.53027916,21.85935974,21.40065193,21.81256294,21.81256294,81566352
2013-09-05 00:00:00-04:00,21.85935974,22.01901817,21.81206131,22.01101112,22.01101112,51600348
2013-09-06 00:00:00-04:00,22.0830822,22.1166172,21.86536407,22.01151276,22.01151276,62401536
2013-09-09 00:00:00-04:00,22.11536407,22.26601601,22.08258247,22.2234726,22.2234726,49334616
2013-09-10 00:00:00-04:00,22.27277374,22.32232285,22.12212181,22.23898888,22.23898888,51452496
2013-09-11 00:00:00-04:00,22.23573685,22.44669724,22.17417336,22.42717743,22.42717743,64359576
2013-09-12 00:00:00-04:00,22.45745659,22.4699707,22.27252388,22.34884834,22.34884834,43776180
2013-09-13 00:00:00-04:00,22.38488579,22.41441345,22.1431427,22.24899864,22.24899864,52962984
2013-09-16 00:00:00-04:00,22.42742729,22.44744682,22.1438942,22.21621513,22.21621513,53406540
2013-09-17 00:00:00-04:00,22.20745659,22.23198128,22.04704666,22.17492485,22.17492485,50325624
2013-09-18 00:00:00-04:00,22.18093109,22.62187195,22.09884834,22.60560608,22.60560608,77310612
2013-09-19 00:00:00-04:00,22.67242241,22.67242241,22.40740776,22.48223114,22.48223114,63852084
2013-09-20 00:00:00-04:00,22.48223114,22.62587547,22.41291237,22.60034943,22.60034943,173638188
2013-09-23 00:00:00-04:00,22.42617607,22.56231117,22.15215111,22.18468475,22.18468475,71024904
2013-09-24 00:00:00-04:00,22.18468475,22.27477455,22.05705643,22.19319344,22.19319344,59412528
2013-09-25 00:00:00-04:00,22.18593597,22.18593597,21.91191292,21.95270348,21.95270348,65894040
2013-09-26 00:00:00-04:00,21.97947884,22.09084129,21.89689636,21.97622681,21.97622681,50345604
2013-09-27 00:00:00-04:00,21.8923912,21.95996094,21.80455589,21.93168259,21.93168259,50301648
2013-09-30 00:00:00-04:00,21.74874878,22.04304314,21.72947884,21.9196701,21.9196701,68827104
2013-10-01 00:00:00-04:00,22.02827835,22.21396446,22.02327347,22.19719696,22.19719696,67324608
2013-10-02 00:00:00-04:00,22.09033966,22.2562561,21.96746635,22.22197151,22.22197151,59752188
2013-10-03 00:00:00-04:00,22.22222137,22.37487411,21.82432365,21.92417336,21.92417336,84595320
2013-10-04 00:00:00-04:00,21.89689636,21.95970917,21.77177238,21.83058167,21.83058167,54265680
2013-10-07 00:00:00-04:00,21.70795822,21.87162209,21.62437439,21.66516495,21.66516495,51692256
2013-10-08 00:00:00-04:00,21.65465546,21.67117119,21.31206131,21.3631134,21.3631134,77670252
2013-10-09 00:00:00-04:00,21.42842865,21.58783722,21.09559631,21.41791725,21.41791725,105945948
2013-10-10 00:00:00-04:00,21.61761856,21.74249268,21.52677727,21.72772789,21.72772789,90121788
2013-10-11 00:00:00-04:00,21.67242241,21.85885811,21.65415382,21.82157135,21.82157135,56299644
2013-10-14 00:00:00-04:00,21.68818855,21.92817879,21.6564064,21.92467499,21.92467499,49694256
2013-10-15 00:00:00-04:00,21.91591644,22.16291237,21.87187195,22.07232285,22.07232285,63612324
2013-10-16 00:00:00-04:00,22.16891861,22.48073006,22.12237167,22.47322273,22.47322273,80223696
2013-10-17 00:00:00-04:00,22.3470974,22.44494438,22.16541481,22.24199295,22.24199295,170093736
2013-10-18 00:00:00-04:00,24.43893814,25.41191292,24.37437439,25.31056023,25.31056023,462193344
2013-10-21 00:00:00-04:00,25.31181145,25.50050163,25.01376343,25.1076088,25.1076088,144986868
2013-10-22 00:00:00-04:00,25.1501503,25.35034943,24.9196701,25.20019913,25.20019913,88255656
2013-10-23 00:00:00-04:00,25.05005074,25.89464569,25.04079056,25.81106186,25.81106186,106421472
2013-10-24 00:00:00-04:00,25.82257271,26.04029083,25.64564514,25.66441345,25.66441345,83600316
2013-10-25 00:00:00-04:00,25.74624634,25.74624634,25.29379463,25.40540504,25.40540504,81138780
2013-10-28 00:00:00-04:00,25.40540504,25.61136055,25.35009956,25.40040016,25.40040016,46301652
2013-10-29 00:00:00-04:00,25.50300217,25.94944954,25.36286354,25.93193245,25.93193245,64135800
2013-10-30 00:00:00-04:00,25.96171188,25.9637146,25.67567635,25.7862854,25.7862854,52911036
2013-10-31 00:00:00-04:00,25.74899864,26.06406403,25.62487411,25.79029083,25.79029083,65534400
2013-11-01 00:00:00-04:00,25.8205719,25.92592621,25.65315247,25.70170212,25.70170212,51280668
2013-11-04 00:00:00-05:00,25.81331253,25.83508492,25.57632637,25.67842865,25.67842865,45506448
2013-11-05 00:00:00-05:00,25.53428459,25.81706619,25.46096039,25.5635643,25.5635643,47208744
2013-11-06 00:00:00-05:00,25.66566658,25.70070076,25.40966034,25.59434319,25.59434319,36479484
2013-11-07 00:00:00-05:00,25.59084129,25.62387466,25.21621513,25.22397423,25.22397423,67116816
2013-11-08 00:00:00-05:00,25.24399376,25.48798752,25.23773766,25.42617607,25.42617607,51580368
2013-11-11 00:00:00-05:00,25.26301384,25.42367363,25.22522545,25.29003906,25.29003906,44459496
2013-11-12 00:00:00-05:00,25.21771812,25.46446419,25.1501503,25.3198204,25.3198204,48675276
2013-11-13 00:00:00-05:00,25.19394493,25.8470974,25.18768883,25.83758736,25.83758736,63112824
2013-11-14 00:00:00-05:00,25.87387466,26.01976967,25.78453445,25.90665627,25.90665627,46621332
2013-11-15 00:00:00-05:00,25.89764786,25.97597694,25.7835331,25.86486435,25.86486435,51000948
2013-11-18 00:00:00-05:00,25.9196701,26.24474525,25.75675774,25.81456566,25.81456566,70317612
2013-11-19 00:00:00-05:00,25.81881905,25.89464569,25.60185242,25.65565681,25.65565681,45218736
2013-11-20 00:00:00-05:00,25.77452469,25.85985947,25.53453445,25.58333206,25.58333206,38509452
2013-11-21 00:00:00-05:00,25.70070076,25.98373413,25.67567635,25.87762833,25.87762833,43628328
2013-11-22 00:00:00-05:00,25.86136055,25.9301796,25.7562561,25.82307243,25.82307243,50117832
2013-11-25 00:00:00-05:00,25.95495415,26.3561058,25.90140152,26.17442322,26.17442322,64455480
2013-11-26 00:00:00-05:00,26.24124146,26.56406403,26.09959984,26.4867363,26.4867363,91360548
2013-11-27 00:00:00-05:00,26.57732773,26.72672653,26.5265274,26.60435486,26.60435486,44899056
2013-11-29 00:00:00-05:00,26.58058167,26.69219208,26.51276207,26.51626587,26.51626587,47664288
2013-12-02 00:00:00-05:00,26.61436462,26.68543434,26.29529572,26.38838768,26.38838768,54873072
2013-12-03 00:00:00-05:00,26.30005074,26.61261368,26.25175285,26.35785866,26.35785866,66976956
2013-12-04 00:00:00-05:00,26.31056023,26.62612534,26.27627563,26.48098183,26.48098183,47616336
2013-12-05 00:00:00-05:00,26.45645523,26.51801872,26.30355453,26.45996094,26.45996094,45302652
2013-12-06 00:00:00-05:00,26.77152252,26.77677727,26.52852821,26.77352333,26.77352333,57094848
2013-12-09 00:00:00-05:00,26.80155182,27.08483505,26.72722626,26.98048019,26.98048019,59244696
2013-12-10 00:00:00-05:00,26.93068123,27.33508492,26.91816711,27.14364433,27.14364433,74081844
2013-12-11 00:00:00-05:00,27.21221161,27.31031036,26.90615654,26.95920944,26.95920944,68403528
2013-12-12 00:00:00-05:00,27.01626587,27.1006012,26.75175285,26.77577591,26.77577591,63796140
2013-12-13 00:00:00-05:00,26.91191292,26.93418312,26.47372437,26.54629517,26.54629517,86409504
2013-12-16 00:00:00-05:00,26.62662697,26.89414406,26.5768261,26.85135078,26.85135078,64015920
2013-12-17 00:00:00-05:00,26.84734726,27.0460453,26.73623657,26.77327347,26.77327347,61366572
2013-12-18 00:00:00-05:00,26.82307243,27.15090179,26.50250244,27.14589691,27.14589691,88323588
2013-12-19 00:00:00-05:00,27.04629517,27.32707787,27.00400352,27.18268394,27.18268394,66561372
2013-12-20 00:00:00-05:00,27.23473549,27.55680656,27.22722626,27.54304314,27.54304314,130333536
2013-12-23 00:00:00-05:00,27.72372437,27.92292213,27.65565681,27.90540504,27.90540504,68795136
2013-12-24 00:00:00-05:00,27.90215111,27.90890884,27.73023033,27.82382393,27.82382393,29338632
2013-12-26 00:00:00-05:00,27.87812805,28.00300217,27.74499512,27.96446419,27.96446419,53458488
2013-12-27 00:00:00-05:00,28.02802849,28.03503418,27.85135078,27.98798752,27.98798752,62725212
2013-12-30 00:00:00-05:00,28.03653717,28.0405407,27.75325394,27.76426315,27.76426315,49394556
2013-12-31 00:00:00-05:00,27.83383369,28.0530529,27.68418312,28.04579544,28.04579544,54261684
2014-01-02 00:00:00-05:00,27.91441345,27.97172165,27.73423386,27.85585594,27.85585594,72783144
2014-01-03 00:00:00-05:00,27.9029026,27.95120049,27.65090179,27.65265274,27.65265274,66601332
2014-01-06 00:00:00-05:00,27.85310364,27.99949837,27.68868828,27.96096039,27.96096039,70701228
2014-01-07 00:00:00-05:00,28.15315247,28.52077103,28.05705643,28.5,28.5,102001896
2014-01-08 00:00:00-05:00,28.67867851,28.71171188,28.36061096,28.55930901,28.55930901,89610300
2014-01-09 00:00:00-05:00,28.61461449,28.63413429,28.16716766,28.28428459,28.28428459,83296620
2014-01-10 00:00:00-05:00,28.50550652,28.50550652,28.08433342,28.28278351,28.28278351,85654260
2014-01-13 00:00:00-05:00,28.1899395,28.70145035,27.95720673,28.10260391,28.10260391,96659244
2014-01-14 00:00:00-05:00,28.47722626,28.8038044,28.23048019,28.76376343,28.76376343,99204696
2014-01-15 00:00:00-05:00,28.85360336,28.90390396,28.62337303,28.74424362,28.74424362,77929992
2014-01-16 00:00:00-05:00,28.7562561,28.97722626,28.72872925,28.93443489,28.93443489,67288644
2014-01-17 00:00:00-05:00,28.95019913,29.04479408,28.63363457,28.79204178,28.79204178,107943948
2014-01-21 00:00:00-05:00,29.05230141,29.12912941,28.81131172,29.12162209,29.12162209,79116804
2014-01-22 00:00:00-05:00,29.19444466,29.22647667,29.00050163,29.15465546,29.15465546,62793144
2014-01-23 00:00:00-05:00,29.02902985,29.09134102,28.88813782,29.03153229,29.03153229,77886036
2014-01-24 00:00:00-05:00,28.80405426,28.86761856,28.10310364,28.12387466,28.12387466,155544300
2014-01-27 00:00:00-05:00,28.18068123,28.19069099,27.08383369,27.55830765,27.55830765,173969856
2014-01-28 00:00:00-05:00,27.78578568,28.17192268,27.77627563,28.1033535,28.1033535,88319592
2014-01-29 00:00:00-05:00,28.00600624,28.07182121,27.51301384,27.70070076,27.70070076,95100804
2014-01-30 00:00:00-05:00,28.6536541,28.84109116,28.2094593,28.41316223,28.41316223,203452344
2014-01-31 00:00:00-05:00,29.31306267,29.69319344,28.80705643,29.5538044,29.5538044,222429348
